Source_File,Page_Number,Raw_Line_Text,Line_Type,Event_Name_Normalized,Gender_Normalized,Round_Normalized,Event_State_Before,Event_State_Action,Event_State_After,Attached_To_Event_YN,Rejection_Reason,Notes
WAC 2025 RESULTS.pdf,21,"39.50 41.21 33.48 32.40 14 Lee, Keanu SO SU 3:59.30 3",result_row,400 IM,women,B,400 IM/women  ft=B,place=39 (raw=39+off=0) time=3:59.30,acc=21places,no,place_slot_39_already_taken (existing='3:52.41'),running_total=19
WAC 2025 RESULTS.pdf,21,"25 Sansores, Paulina SR UTU 4:43.77 r:+0.66 24.28 27.92 30.96 29.93",result_row,400 IM,women,B,400 IM/women  ft=B,place=25 (raw=25+off=0) time=29.93,acc=21places,yes,,running_total=20
WAC 2025 RESULTS.pdf,21,"40.29 42.32 34.54 33.36 15 Long, Derek SO WYO 3:59.32 2",result_row,400 IM,women,B,400 IM/women  ft=B,place=40 (raw=40+off=0) time=3:59.32,acc=21places,no,place_slot_40_already_taken (existing='3:57.49'),running_total=20
WAC 2025 RESULTS.pdf,21,"26 DeLuca, Mia FR SU 4:53.65 r:+0.66 24.99 27.96 30.46 30.40",result_row,400 IM,women,B,400 IM/women  ft=B,place=26 (raw=26+off=0) time=30.40,acc=21places,yes,,running_total=21
WAC 2025 RESULTS.pdf,21,"40.90 41.54 34.67 33.84 16 Rice, Tucker SO AFA 4:03.62 1",result_row,400 IM,women,B,400 IM/women  ft=B,place=40 (raw=40+off=0) time=4:03.62,acc=21places,no,place_slot_40_already_taken (existing='3:57.49'),running_total=21
WAC 2025 RESULTS.pdf,21,Event 20 Men 400 Yard IM,event_header,400 IM,men,none,400 IM/women  ft=B,FINALIZE(400 IM/women) → OPEN(400 IM/men),acc=11places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,21,Event 20 Men 400 Yard IM,finalize,400 IM,women,B,open=400 IM/women,FINALIZE(400 IM/women) reason=new_hdr:400 IM nplaces=21,acc=21places,no,,"places_so_far=[1, 11, 12, 13, 14, 15, 16, 17]..."
WAC 2025 RESULTS.pdf,21,C - Final,final_type_label,400 IM,men,C,400 IM/men  ft=unknown,ft_label: unknown→C,acc=11places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,21,"17 Koza, Timothy JR GCU 3:57.06",result_row,400 IM,men,C,400 IM/men  ft=C,place=17 (raw=17+off=0) time=3:57.06,acc=11places,yes,,running_total=1
WAC 2025 RESULTS.pdf,21,"18 Wilson, Cole FR AFA 3:58.81",result_row,400 IM,men,C,400 IM/men  ft=C,place=18 (raw=18+off=0) time=3:58.81,acc=11places,yes,,running_total=2
WAC 2025 RESULTS.pdf,21,A - Final r:+0.68 25.07 29.50 30.18 29.94,final_type_label,400 IM,men,A,400 IM/men  ft=C,ft_label: C→A,acc=11places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,21,"1 Swigart, Camden JR AFA 3:46.01 B 33.90 33.92 29.08 27.22",result_row,400 IM,men,A,400 IM/men  ft=A,place=1 (raw=1+off=0) time=27.22,acc=11places,yes,,running_total=3
WAC 2025 RESULTS.pdf,21,"2 Raffel, Colby JR UNLV 3:48.59 B 35.66 36.32 28.51 26.65",result_row,400 IM,men,A,400 IM/men  ft=A,place=2 (raw=2+off=0) time=26.65,acc=11places,yes,,running_total=4
WAC 2025 RESULTS.pdf,21,"3 Ravegum, Andrew SO WYO 3:49.34 B 33.70 34.24 29.51 28.94",result_row,400 IM,men,A,400 IM/men  ft=A,place=3 (raw=3+off=0) time=28.94,acc=11places,yes,,running_total=5
WAC 2025 RESULTS.pdf,21,"4 Flaherty, Liam SO CBU 3:50.52 15 34.57 35.60 29.21 27.20",result_row,400 IM,men,A,400 IM/men  ft=A,place=4 (raw=4+off=0) time=27.20,acc=11places,yes,,running_total=6
WAC 2025 RESULTS.pdf,21,Event 20 Men 400 Yard IM,event_header,400 IM,men,none,400 IM/men  ft=A,FINALIZE(400 IM/men) → OPEN(400 IM/men),acc=11places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,21,"5 Witte, Evan FR AFA 3:50.62 14",result_row,400 IM,men,unknown,400 IM/men  ft=unknown,place=5 (raw=5+off=0) time=3:50.62,acc=11places,yes,,running_total=7
WAC 2025 RESULTS.pdf,21,16.27 16.13 16.11 1:08.82 3:38.37 A Standard,result_row,400 IM,men,unknown,400 IM/men  ft=unknown,place=16 (raw=16+off=0) time=3:38.37,acc=11places,yes,,running_total=8
WAC 2025 RESULTS.pdf,21,"6 Adamson, Kyle SO UNLV 3:52.52 13 3:49.53 B Standard",result_row,400 IM,men,unknown,400 IM/men  ft=unknown,place=6 (raw=6+off=0) time=3:49.53,acc=11places,yes,,running_total=9
WAC 2025 RESULTS.pdf,21,16.58 16.63 16.95 1:11.07 Preliminaries,result_row,400 IM,men,unknown,400 IM/men  ft=unknown,place=16 (raw=16+off=0) time=1:11.07,acc=11places,no,place_slot_16_already_taken (existing='3:38.37'),running_total=9
WAC 2025 RESULTS.pdf,21,"7 Breitbart, Michael SR UNLV 3:54.04 12 1 Swigart, Camden JR AFA 3:49.92 q",result_row,400 IM,men,unknown,400 IM/men  ft=unknown,place=7 (raw=7+off=0) time=3:49.92,acc=11places,yes,,running_total=10
WAC 2025 RESULTS.pdf,21,"8 Campbell, Colin SO GCU 3:56.97 11 2 Breitbart, Michael SR UNLV 3:51.02 q",result_row,400 IM,men,unknown,400 IM/men  ft=unknown,place=8 (raw=8+off=0) time=3:51.02,acc=11places,yes,,running_total=11
WAC 2025 RESULTS.pdf,22,"Preliminaries ... (Event 20 Men 400 Yard IM) --- Koza, Timothy JR GCU X4:01.67",event_header,400 IM,men,none,400 IM/men  ft=unknown,FINALIZE(400 IM/men) → OPEN(400 IM/men),acc=11places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,22,"3 Witte, Evan FR AFA 3:51.52 q 33.05 33.64 29.38 27.63",result_row,400 IM,men,unknown,400 IM/men  ft=unknown,place=3 (raw=3+off=0) time=27.63,acc=11places,no,place_slot_3_already_taken (existing='28.94'),running_total=11
WAC 2025 RESULTS.pdf,22,"4 Raffel, Colby JR UNLV 3:51.71 q 34.59 35.42 30.58 29.58",result_row,400 IM,men,unknown,400 IM/men  ft=unknown,place=4 (raw=4+off=0) time=29.58,acc=11places,no,place_slot_4_already_taken (existing='27.20'),running_total=11
WAC 2025 RESULTS.pdf,22,Event 21 Women 200 Yard Freestyle,event_header,200 Free,women,none,400 IM/men  ft=unknown,FINALIZE(400 IM/men) → OPEN(200 Free/women),acc=26places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,26,Preliminaries ... (Event 23 Women 100 Yard Breaststroke),finalize,100 Breast,women,B,open=100 Breast/women,FINALIZE(100 Breast/women) reason=new_hdr:100 Breast nplaces=17,acc=19places,no,,"places_so_far=[1, 2, 3, 4, 5, 6, 7, 8]..."
WAC 2025 RESULTS.pdf,26,Event 24 Men 100 Yard Breaststroke,finalize,100 Breast,women,unknown,open=100 Breast/women,FINALIZE(100 Breast/women) reason=new_hdr:100 Breast nplaces=17,acc=19places,no,,"places_so_far=[1, 2, 3, 4, 5, 6, 7, 8]..."
WAC 2025 RESULTS.pdf,27,Event 25 Women 100 Yard Backstroke,event_header,100 Back,women,none,100 Breast/men  ft=unknown,FINALIZE(100 Breast/men) → OPEN(100 Back/women),acc=30places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,27,"5 Wilson, Tanner FR AFA 53.25 qB",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=5 (raw=5+off=0) time=53.25,acc=30places,yes,,running_total=1
WAC 2025 RESULTS.pdf,27,50.66 A Standard,result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=50 (raw=50+off=0) time=50.66,acc=30places,yes,,running_total=2
WAC 2025 RESULTS.pdf,27,"6 Rosales, Bridon JR AFA 53.60 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=6 (raw=6+off=0) time=53.60,acc=30places,yes,,running_total=3
WAC 2025 RESULTS.pdf,27,53.53 B Standard,result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=53 (raw=53+off=0) time=53.53,acc=30places,yes,,running_total=4
WAC 2025 RESULTS.pdf,27,"7 Houk, Harper 5Y GCU 53.70 q Name Y r School Finals Time",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=7 (raw=7+off=0) time=53.70,acc=30places,yes,,running_total=5
WAC 2025 RESULTS.pdf,27,r:+0.67 25.31 28.39 A - Final,final_type_label,100 Back,women,A,100 Back/women  ft=unknown,ft_label: unknown→A,acc=30places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,27,"8 Dooling, Carter JR GCU 54.35 q 1 Dobbins, Emily SO NMSU 54.69 20",result_row,100 Back,women,A,100 Back/women  ft=A,place=8 (raw=8+off=0) time=54.69,acc=30places,yes,,running_total=6
WAC 2025 RESULTS.pdf,27,"9 Mullen, Ian JR CBU 54.82 q 2 Cross, Mary SO UTU 54.99 17",result_row,100 Back,women,A,100 Back/women  ft=A,place=9 (raw=9+off=0) time=54.99,acc=30places,yes,,running_total=7
WAC 2025 RESULTS.pdf,27,"10 Sebastian, Anthony JR AFA 54.86 q 3 Munk, Gracie JR NAU 55.17 16",result_row,100 Back,women,A,100 Back/women  ft=A,place=10 (raw=10+off=0) time=55.17,acc=30places,yes,,running_total=8
WAC 2025 RESULTS.pdf,27,"13 Gonzales, Jaxon SR SU 55.10 q 6 Trionfetti, Martina Yuki SO UNC 55.67 13",result_row,100 Back,women,A,100 Back/women  ft=A,place=13 (raw=13+off=0) time=55.67,acc=30places,yes,,running_total=9
WAC 2025 RESULTS.pdf,27,"14 Headon-Weeks, Nathan FR SU 55.20 q 7 Haskins, Ella SR UI 55.88 12",result_row,100 Back,women,A,100 Back/women  ft=A,place=14 (raw=14+off=0) time=55.88,acc=30places,yes,,running_total=10
WAC 2025 RESULTS.pdf,27,"15 Morales, Joseph FR WYO 55.30 q 8 Reynolds, Nicole JR CBU 56.15 11",result_row,100 Back,women,A,100 Back/women  ft=A,place=15 (raw=15+off=0) time=56.15,acc=30places,yes,,running_total=11
WAC 2025 RESULTS.pdf,27,"16 Orloff, Griffith SO WYO 55.53 q B - Final",final_type_label,100 Back,women,B,100 Back/women  ft=A,ft_label: A→B,acc=30places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,27,"17 Robinson, Morgan SO SU 56.44 q 26.76 28.41",result_row,100 Back,women,B,100 Back/women  ft=B,place=17 (raw=17+off=0) time=28.41,acc=30places,yes,,running_total=12
WAC 2025 RESULTS.pdf,27,"18 Imig, Nicholas SU 56.71 q 26.59 28.58",result_row,100 Back,women,B,100 Back/women  ft=B,place=18 (raw=18+off=0) time=28.58,acc=30places,yes,,running_total=13
WAC 2025 RESULTS.pdf,28,"B - Final ... (Event 25 Women 100 Yard Backstroke) 12 Connors, Kathryn JR CBU 56.02 q",event_header,100 Back,women,B,100 Back/women  ft=B,FINALIZE(100 Back/women) → OPEN(100 Back/women),acc=30places,no,,ft_in_hdr=B
WAC 2025 RESULTS.pdf,28,"B - Final ... (Event 25 Women 100 Yard Backstroke) 12 Connors, Kathryn JR CBU 56.02 q",finalize,100 Back,women,B,open=100 Back/women,FINALIZE(100 Back/women) reason=new_hdr:100 Back nplaces=13,acc=30places,no,,"places_so_far=[5, 6, 7, 8, 9, 10, 13, 14]..."
WAC 2025 RESULTS.pdf,28,"14 Hazan, Reese SR UNC 56.04 3 *13 Dellwardt, Jamie SR NAU 56.04 q",result_row,100 Back,women,B,100 Back/women  ft=B,place=14 (raw=14+off=0) time=56.04,acc=30places,no,place_slot_14_already_taken (existing='55.88'),running_total=13
WAC 2025 RESULTS.pdf,28,"15 Puhalski, Jamie JR NMSU 56.06 2 *13 Puhalski, Jamie JR NMSU 56.04 q",result_row,100 Back,women,B,100 Back/women  ft=B,place=15 (raw=15+off=0) time=56.04,acc=30places,no,place_slot_15_already_taken (existing='56.15'),running_total=13
WAC 2025 RESULTS.pdf,28,"16 Masselink, Thea JR NMSU 56.11 1 15 Hazan, Reese SR UNC 56.13 q",result_row,100 Back,women,B,100 Back/women  ft=B,place=16 (raw=16+off=0) time=56.13,acc=30places,yes,,running_total=14
WAC 2025 RESULTS.pdf,28,"C - Final 16 Masselink, Thea JR NMSU 56.25 q",final_type_label,100 Back,women,C,100 Back/women  ft=B,ft_label: B→C,acc=30places,no,,NOTE: merged_col_label may hide swimmer data on same line
WAC 2025 RESULTS.pdf,28,"17 Benson, Grace SO UTU 55.87 27.32 28.93",result_row,100 Back,women,C,100 Back/women  ft=C,place=17 (raw=17+off=0) time=28.93,acc=30places,no,place_slot_17_already_taken (existing='28.41'),running_total=14
WAC 2025 RESULTS.pdf,28,"27.09 28.78 17 Brownell, Kira JR NMSU 56.30 q",result_row,100 Back,women,C,100 Back/women  ft=C,place=27 (raw=27+off=0) time=56.30,acc=30places,yes,,running_total=15
WAC 2025 RESULTS.pdf,28,"18 Antonetz, Sloane SO UNC 56.47 26.94 29.36",result_row,100 Back,women,C,100 Back/women  ft=C,place=18 (raw=18+off=0) time=29.36,acc=30places,no,place_slot_18_already_taken (existing='28.58'),running_total=15
WAC 2025 RESULTS.pdf,28,"27.67 28.80 18 Bernier, Ariane FR UNC 56.49 q",result_row,100 Back,women,C,100 Back/women  ft=C,place=27 (raw=27+off=0) time=56.49,acc=30places,no,place_slot_27_already_taken (existing='56.30'),running_total=15
WAC 2025 RESULTS.pdf,28,"19 Hyde, Catherine SO UI 56.59 27.87 28.62",result_row,100 Back,women,C,100 Back/women  ft=C,place=19 (raw=19+off=0) time=28.62,acc=30places,yes,,running_total=16
WAC 2025 RESULTS.pdf,28,"27.44 29.15 19 Antonetz, Sloane SO UNC 56.66 q",result_row,100 Back,women,C,100 Back/women  ft=C,place=27 (raw=27+off=0) time=56.66,acc=30places,no,place_slot_27_already_taken (existing='56.30'),running_total=16
WAC 2025 RESULTS.pdf,28,"27.79 29.05 20 Benson, Grace SO UTU 56.69 q",result_row,100 Back,women,C,100 Back/women  ft=C,place=27 (raw=27+off=0) time=56.69,acc=30places,no,place_slot_27_already_taken (existing='56.30'),running_total=16
WAC 2025 RESULTS.pdf,28,"22 Gott, Bailey SO GCU 56.98 27.69 29.33",result_row,100 Back,women,C,100 Back/women  ft=C,place=22 (raw=22+off=0) time=29.33,acc=30places,yes,,running_total=17
WAC 2025 RESULTS.pdf,28,"27.59 29.39 22 Van Zee, Kate FR GCU 57.48 q",result_row,100 Back,women,C,100 Back/women  ft=C,place=27 (raw=27+off=0) time=57.48,acc=30places,no,place_slot_27_already_taken (existing='56.30'),running_total=17
WAC 2025 RESULTS.pdf,28,"23 Uren, Anna FR NMSU 57.51 27.33 30.15",result_row,100 Back,women,C,100 Back/women  ft=C,place=23 (raw=23+off=0) time=30.15,acc=30places,yes,,running_total=18
WAC 2025 RESULTS.pdf,28,"27.74 29.77 23 Cannon, Danielle FR UTU 57.70 q",result_row,100 Back,women,C,100 Back/women  ft=C,place=27 (raw=27+off=0) time=57.70,acc=30places,no,place_slot_27_already_taken (existing='56.30'),running_total=18
WAC 2025 RESULTS.pdf,28,"24 McRoberts, Adelaide FR UI 57.79 28.19 29.51",result_row,100 Back,women,C,100 Back/women  ft=C,place=24 (raw=24+off=0) time=29.51,acc=30places,yes,,running_total=19
WAC 2025 RESULTS.pdf,28,Event 25 Women 100 Yard Backstroke,event_header,100 Back,women,none,100 Back/women  ft=C,FINALIZE(100 Back/women) → OPEN(100 Back/women),acc=30places,no,,ft_in_hdr=None
WAC 2025 RESULTS.pdf,28,Event 25 Women 100 Yard Backstroke,finalize,100 Back,women,C,open=100 Back/women,FINALIZE(100 Back/women) reason=new_hdr:100 Back nplaces=19,acc=30places,no,,"places_so_far=[5, 6, 7, 8, 9, 10, 13, 14]..."
WAC 2025 RESULTS.pdf,28,"25 Krasht, Isahbel NAU 58.14",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=25 (raw=25+off=0) time=58.14,acc=30places,yes,,running_total=20
WAC 2025 RESULTS.pdf,28,"26 Cheng, Aubrey SR SU 58.27",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=58.27,acc=30places,yes,,running_total=21
WAC 2025 RESULTS.pdf,28,50.66 A Standard,result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=50 (raw=50+off=0) time=50.66,acc=30places,no,place_slot_50_already_taken (existing='50.66'),running_total=21
WAC 2025 RESULTS.pdf,28,53.53 B Standard,result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=53 (raw=53+off=0) time=53.53,acc=30places,no,place_slot_53_already_taken (existing='53.53'),running_total=21
WAC 2025 RESULTS.pdf,28,"27 Wieber, Andersen FR UI 58.35",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=27 (raw=27+off=0) time=58.35,acc=30places,no,place_slot_27_already_taken (existing='56.30'),running_total=21
WAC 2025 RESULTS.pdf,28,"1 Dobbins, Emily SO NMSU 54.83 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=1 (raw=1+off=0) time=54.83,acc=30places,yes,,running_total=22
WAC 2025 RESULTS.pdf,28,"26.66 28.17 29 Magnuson, Molly FR SU 59.52",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=59.52,acc=30places,no,place_slot_26_already_taken (existing='58.27'),running_total=22
WAC 2025 RESULTS.pdf,28,"2 Trionfetti, Martina Yuki SO UNC 54.95 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=2 (raw=2+off=0) time=54.95,acc=30places,yes,,running_total=23
WAC 2025 RESULTS.pdf,28,"26.56 28.39 30 Carroll, Ailidh JR SU 59.82",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=59.82,acc=30places,no,place_slot_26_already_taken (existing='58.27'),running_total=23
WAC 2025 RESULTS.pdf,28,"3 Munk, Gracie JR NAU 55.22 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=3 (raw=3+off=0) time=55.22,acc=30places,yes,,running_total=24
WAC 2025 RESULTS.pdf,28,"26.71 28.51 31 Garcia-Rivas, Hailey SO UTRGV 1:03.66",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=1:03.66,acc=30places,no,place_slot_26_already_taken (existing='58.27'),running_total=24
WAC 2025 RESULTS.pdf,28,"4 Haskins, Ella SR UI 55.27 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=4 (raw=4+off=0) time=55.27,acc=30places,yes,,running_total=25
WAC 2025 RESULTS.pdf,28,"26.76 28.51 32 Uribe, Lauren FR UTRGV 1:10.89",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=1:10.89,acc=30places,no,place_slot_26_already_taken (existing='58.27'),running_total=25
WAC 2025 RESULTS.pdf,28,"5 Reynolds, Nicole JR CBU 55.32 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=5 (raw=5+off=0) time=55.32,acc=30places,no,place_slot_5_already_taken (existing='53.25'),running_total=25
WAC 2025 RESULTS.pdf,28,"26.56 28.76 --- Hyde, Catherine SO UI X57.19",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=57.19,acc=30places,no,place_slot_26_already_taken (existing='58.27'),running_total=25
WAC 2025 RESULTS.pdf,28,"6 Martinez, Paula JR GCU 55.37 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=6 (raw=6+off=0) time=55.37,acc=30places,no,place_slot_6_already_taken (existing='53.60'),running_total=25
WAC 2025 RESULTS.pdf,28,"26.62 28.75 --- Uren, Anna FR NMSU X57.38",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=57.38,acc=30places,no,place_slot_26_already_taken (existing='58.27'),running_total=25
WAC 2025 RESULTS.pdf,28,"7 Cross, Mary SO UTU 55.44 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=7 (raw=7+off=0) time=55.44,acc=30places,no,place_slot_7_already_taken (existing='53.70'),running_total=25
WAC 2025 RESULTS.pdf,28,"8 Genson, Lydia SR SU 55.49 q",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=8 (raw=8+off=0) time=55.49,acc=30places,no,place_slot_8_already_taken (existing='54.69'),running_total=25
WAC 2025 RESULTS.pdf,28,"26.83 28.66 --- Smith, Kourtney SO GCU X58.67",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=58.67,acc=30places,no,place_slot_26_already_taken (existing='58.27'),running_total=25
WAC 2025 RESULTS.pdf,28,"9 Guasp, Marta JR GCU 55.51 q 28.87 29.80",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=9 (raw=9+off=0) time=29.80,acc=30places,no,place_slot_9_already_taken (existing='54.99'),running_total=25
WAC 2025 RESULTS.pdf,28,"26.93 28.58 --- Powell, Lily FR NAU X58.85",result_row,100 Back,women,unknown,100 Back/women  ft=unknown,place=26 (raw=26+off=0) time=58.85,acc=30places,no,place_slot_26_already_taken (existing='58.27'),running_total=25
