Bundle_ID,Conference,Source_File,Page_Number,Raw_Header_Text,Gender_Normalized,Event_Normalized,Round_Normalized,Accepted_YN,Rejection_Reason,State_Action,Intervening_Line_Type,Dedupe_Key,Notes
bigeast_2026,Big East,big east 2026_full_results.pdf,1,Women 50 Yard Freestyle,women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,1,Women 50 Yard Freestyle,women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,2,Preliminaries ... (Women 50 Yard Freestyle),women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,2,Women 100 Yard Freestyle,women,100 Free,unknown,yes,,finalize+open_event,,women:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,3,A - Final ... (Women 100 Yard Freestyle),women,100 Free,A,yes,,finalize+open_event,,women:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,4,Women 100 Yard Freestyle,women,100 Free,unknown,yes,,finalize+open_event,,women:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,5,Preliminaries ... (Women 100 Yard Freestyle),women,100 Free,unknown,yes,,finalize+open_event,,women:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,5,Women 200 Yard Freestyle,women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,6,A - Final ... (Women 200 Yard Freestyle),women,200 Free,A,yes,,finalize+open_event,,women:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,6,Women 200 Yard Freestyle,women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,7,Preliminaries ... (Women 200 Yard Freestyle),women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,8,Preliminaries ... (Women 200 Yard Freestyle),women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,8,Women 500 Yard Freestyle,women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,9,A - Final ... (Women 500 Yard Freestyle),women,500 Free,A,yes,,finalize+open_event,,women:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,10,B - Final ... (Women 500 Yard Freestyle),women,500 Free,B,yes,,finalize+open_event,,women:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,10,Women 500 Yard Freestyle,women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,11,Preliminaries ... (Women 500 Yard Freestyle),women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,12,Preliminaries ... (Women 500 Yard Freestyle),women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,13,Preliminaries ... (Women 500 Yard Freestyle),women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,14,Women 1650 Yard Freestyle,women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,15,(Women 1650 Yard Freestyle),women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,16,(Women 1650 Yard Freestyle),women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,17,(Women 1650 Yard Freestyle),women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,18,(Women 1650 Yard Freestyle),women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,18,Women 100 Yard Backstroke,women,100 Back,unknown,yes,,finalize+open_event,,women:100 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,19,B - Final ... (Women 100 Yard Backstroke),women,100 Back,B,yes,,finalize+open_event,,women:100 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,19,Women 100 Yard Backstroke,women,100 Back,unknown,yes,,finalize+open_event,,women:100 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,20,Preliminaries ... (Women 100 Yard Backstroke),women,100 Back,unknown,yes,,finalize+open_event,,women:100 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,21,Women 200 Yard Backstroke,women,200 Back,unknown,yes,,finalize+open_event,,women:200 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,22,C - Final ... (Women 200 Yard Backstroke),women,200 Back,C,yes,,finalize+open_event,,women:200 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,22,Women 200 Yard Backstroke,women,200 Back,unknown,yes,,finalize+open_event,,women:200 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,23,Preliminaries ... (Women 200 Yard Backstroke),women,200 Back,unknown,yes,,finalize+open_event,,women:200 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,23,Women 100 Yard Breaststroke,women,100 Breast,unknown,yes,,finalize+open_event,,women:100 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,24,B - Final ... (Women 100 Yard Breaststroke),women,100 Breast,B,yes,,finalize+open_event,,women:100 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,24,Women 100 Yard Breaststroke,women,100 Breast,unknown,yes,,finalize+open_event,,women:100 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,25,Preliminaries ... (Women 100 Yard Breaststroke),women,100 Breast,unknown,yes,,finalize+open_event,,women:100 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,26,Women 200 Yard Breaststroke,women,200 Breast,unknown,yes,,finalize+open_event,,women:200 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,27,C - Final ... (Women 200 Yard Breaststroke),women,200 Breast,C,yes,,finalize+open_event,,women:200 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,27,Women 200 Yard Breaststroke,women,200 Breast,unknown,yes,,finalize+open_event,,women:200 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,28,Preliminaries ... (Women 200 Yard Breaststroke),women,200 Breast,unknown,yes,,finalize+open_event,,women:200 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,28,Women 100 Yard Butterfly,women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,29,B - Final ... (Women 100 Yard Butterfly),women,100 Fly,B,yes,,finalize+open_event,,women:100 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,29,Women 100 Yard Butterfly,women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,30,Preliminaries ... (Women 100 Yard Butterfly),women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,31,Preliminaries ... (Women 100 Yard Butterfly),women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,31,Women 200 Yard Butterfly,women,200 Fly,unknown,yes,,finalize+open_event,,women:200 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,32,C - Final ... (Women 200 Yard Butterfly),women,200 Fly,C,yes,,finalize+open_event,,women:200 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,32,Women 200 Yard Butterfly,women,200 Fly,unknown,yes,,finalize+open_event,,women:200 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,33,Preliminaries ... (Women 200 Yard Butterfly),women,200 Fly,unknown,yes,,finalize+open_event,,women:200 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,33,Women 200 Yard IM,women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,34,B - Final ... (Women 200 Yard IM),women,200 IM,B,yes,,finalize+open_event,,women:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,34,Women 200 Yard IM,women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,35,Preliminaries ... (Women 200 Yard IM),women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,36,Preliminaries ... (Women 200 Yard IM),women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,36,Women 400 Yard IM,women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,37,B - Final ... (Women 400 Yard IM),women,400 IM,B,yes,,finalize+open_event,,women:400 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,38,Women 400 Yard IM,women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,39,Preliminaries ... (Women 400 Yard IM),women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,45,Men 50 Yard Freestyle,men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,45,Men 50 Yard Freestyle,men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,46,Preliminaries ... (Men 50 Yard Freestyle),men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,46,Men 100 Yard Freestyle Swim-off,men,100 Free,unknown,yes,,finalize+open_event,,men:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,46,Men 100 Yard Freestyle,men,100 Free,unknown,yes,,finalize+open_event,,men:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,47,B - Final ... (Men 100 Yard Freestyle),men,100 Free,B,yes,,finalize+open_event,,men:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,47,Men 100 Yard Freestyle Swim-off,men,100 Free,unknown,yes,,finalize+open_event,,men:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,47,Men 100 Yard Freestyle,men,100 Free,unknown,yes,,finalize+open_event,,men:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,48,Preliminaries ... (Men 100 Yard Freestyle),men,100 Free,unknown,yes,,finalize+open_event,,men:100 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,48,Men 200 Yard Freestyle,men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,49,A - Final ... (Men 200 Yard Freestyle),men,200 Free,A,yes,,finalize+open_event,,men:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,49,Men 200 Yard Freestyle,men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,50,Preliminaries ... (Men 200 Yard Freestyle),men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,51,Men 500 Yard Freestyle,men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,52,B - Final ... (Men 500 Yard Freestyle),men,500 Free,B,yes,,finalize+open_event,,men:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,52,Men 500 Yard Freestyle,men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,53,Preliminaries ... (Men 500 Yard Freestyle),men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,54,Preliminaries ... (Men 500 Yard Freestyle),men,500 Free,unknown,yes,,finalize+open_event,,men:500 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,54,Men 1650 Yard Freestyle,men,1650 Free,unknown,yes,,finalize+open_event,,men:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,55,(Men 1650 Yard Freestyle),men,1650 Free,unknown,yes,,finalize+open_event,,men:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,56,(Men 1650 Yard Freestyle),men,1650 Free,unknown,yes,,finalize+open_event,,men:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,57,(Men 1650 Yard Freestyle),men,1650 Free,unknown,yes,,finalize+open_event,,men:1650 Free,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,57,Men 100 Yard Backstroke,men,100 Back,unknown,yes,,finalize+open_event,,men:100 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,58,A - Final ... (Men 100 Yard Backstroke),men,100 Back,A,yes,,finalize+open_event,,men:100 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,58,Men 100 Yard Backstroke,men,100 Back,unknown,yes,,finalize+open_event,,men:100 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,59,Preliminaries ... (Men 100 Yard Backstroke),men,100 Back,unknown,yes,,finalize+open_event,,men:100 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,59,Men 200 Yard Backstroke,men,200 Back,unknown,yes,,finalize+open_event,,men:200 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,60,B - Final ... (Men 200 Yard Backstroke),men,200 Back,B,yes,,finalize+open_event,,men:200 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,60,Men 200 Yard Backstroke,men,200 Back,unknown,yes,,finalize+open_event,,men:200 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,61,Preliminaries ... (Men 200 Yard Backstroke),men,200 Back,unknown,yes,,finalize+open_event,,men:200 Back,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,61,Men 100 Yard Breaststroke,men,100 Breast,unknown,yes,,finalize+open_event,,men:100 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,62,B - Final ... (Men 100 Yard Breaststroke),men,100 Breast,B,yes,,finalize+open_event,,men:100 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,62,Men 100 Yard Breaststroke,men,100 Breast,unknown,yes,,finalize+open_event,,men:100 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,63,Preliminaries ... (Men 100 Yard Breaststroke),men,100 Breast,unknown,yes,,finalize+open_event,,men:100 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,63,Men 200 Yard Breaststroke,men,200 Breast,unknown,yes,,finalize+open_event,,men:200 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,64,Men 200 Yard Breaststroke,men,200 Breast,unknown,yes,,finalize+open_event,,men:200 Breast,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,65,Men 100 Yard Butterfly,men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,65,Men 100 Yard Butterfly,men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,66,Preliminaries ... (Men 100 Yard Butterfly),men,100 Fly,unknown,yes,,finalize+open_event,,men:100 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,67,Men 200 Yard Butterfly,men,200 Fly,unknown,yes,,finalize+open_event,,men:200 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,67,Men 200 Yard Butterfly,men,200 Fly,unknown,yes,,finalize+open_event,,men:200 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,68,Preliminaries ... (Men 200 Yard Butterfly),men,200 Fly,unknown,yes,,finalize+open_event,,men:200 Fly,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,68,Men 200 Yard IM,men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,69,A - Final ... (Men 200 Yard IM),men,200 IM,A,yes,,finalize+open_event,,men:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,69,Men 200 Yard IM,men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,70,Preliminaries ... (Men 200 Yard IM),men,200 IM,unknown,yes,,finalize+open_event,,men:200 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,71,Men 400 Yard IM,men,400 IM,unknown,yes,,finalize+open_event,,men:400 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,72,B - Final ... (Men 400 Yard IM),men,400 IM,B,yes,,finalize+open_event,,men:400 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,72,Men 400 Yard IM,men,400 IM,unknown,yes,,finalize+open_event,,men:400 IM,session=prelims
bigeast_2026,Big East,big east 2026_full_results.pdf,73,Preliminaries ... (Men 400 Yard IM),men,400 IM,unknown,yes,,finalize+open_event,,men:400 IM,session=prelims
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,1,Women 50 Yard Freestyle,women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,1,Women 50 Yard Freestyle,women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,2,Preliminaries ... (Women 50 Yard Freestyle),women,50 Free,unknown,yes,,finalize+open_event,,women:50 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,3,Women 100 Yard Freestyle,women,100 Free,unknown,yes,,finalize+open_event,,women:100 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,3,Women 100 Yard Freestyle,women,100 Free,unknown,yes,,finalize+open_event,,women:100 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,4,Preliminaries ... (Women 100 Yard Freestyle),women,100 Free,unknown,yes,,finalize+open_event,,women:100 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,5,Preliminaries ... (Women 100 Yard Freestyle),women,100 Free,unknown,yes,,finalize+open_event,,women:100 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,5,Women 200 Yard Freestyle,women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,6,A - Final ... (Women 200 Yard Freestyle),women,200 Free,A,yes,,finalize+open_event,,women:200 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,6,Women 200 Yard Freestyle,women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,7,Preliminaries ... (Women 200 Yard Freestyle),women,200 Free,unknown,yes,,finalize+open_event,,women:200 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,8,Women 500 Yard Freestyle,women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,9,B - Final ... (Women 500 Yard Freestyle),women,500 Free,B,yes,,finalize+open_event,,women:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,9,Women 500 Yard Freestyle,women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,10,Preliminaries ... (Women 500 Yard Freestyle),women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,11,Preliminaries ... (Women 500 Yard Freestyle),women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,12,Preliminaries ... (Women 500 Yard Freestyle),women,500 Free,unknown,yes,,finalize+open_event,,women:500 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,12,Women 1650 Yard Freestyle,women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,13,(Women 1650 Yard Freestyle),women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,14,(Women 1650 Yard Freestyle),women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,15,(Women 1650 Yard Freestyle),women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,16,(Women 1650 Yard Freestyle),women,1650 Free,unknown,yes,,finalize+open_event,,women:1650 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,16,Women 100 Yard Backstroke,women,100 Back,unknown,yes,,finalize+open_event,,women:100 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,17,Women 100 Yard Backstroke,women,100 Back,unknown,yes,,finalize+open_event,,women:100 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,18,Preliminaries ... (Women 100 Yard Backstroke),women,100 Back,unknown,yes,,finalize+open_event,,women:100 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,18,Women 200 Yard Backstroke,women,200 Back,unknown,yes,,finalize+open_event,,women:200 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,19,Women 200 Yard Backstroke,women,200 Back,unknown,yes,,finalize+open_event,,women:200 Back,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,20,Women 100 Yard Breaststroke,women,100 Breast,unknown,yes,,finalize+open_event,,women:100 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,20,Women 100 Yard Breaststroke,women,100 Breast,unknown,yes,,finalize+open_event,,women:100 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,21,Preliminaries ... (Women 100 Yard Breaststroke),women,100 Breast,unknown,yes,,finalize+open_event,,women:100 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,21,Women 200 Yard Breaststroke,women,200 Breast,unknown,yes,,finalize+open_event,,women:200 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,22,A - Final ... (Women 200 Yard Breaststroke),women,200 Breast,A,yes,,finalize+open_event,,women:200 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,22,Women 200 Yard Breaststroke,women,200 Breast,unknown,yes,,finalize+open_event,,women:200 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,23,Preliminaries ... (Women 200 Yard Breaststroke),women,200 Breast,unknown,yes,,finalize+open_event,,women:200 Breast,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,23,Women 100 Yard Butterfly,women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,24,B - Final ... (Women 100 Yard Butterfly),women,100 Fly,B,yes,,finalize+open_event,,women:100 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,24,Women 100 Yard Butterfly,women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,25,Preliminaries ... (Women 100 Yard Butterfly),women,100 Fly,unknown,yes,,finalize+open_event,,women:100 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,25,Women 200 Yard Butterfly,women,200 Fly,unknown,yes,,finalize+open_event,,women:200 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,26,B - Final ... (Women 200 Yard Butterfly),women,200 Fly,B,yes,,finalize+open_event,,women:200 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,26,Women 200 Yard Butterfly,women,200 Fly,unknown,yes,,finalize+open_event,,women:200 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,27,Preliminaries ... (Women 200 Yard Butterfly),women,200 Fly,unknown,yes,,finalize+open_event,,women:200 Fly,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,27,Women 200 Yard IM,women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,28,Women 200 Yard IM,women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,29,Preliminaries ... (Women 200 Yard IM),women,200 IM,unknown,yes,,finalize+open_event,,women:200 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,29,Women 400 Yard IM,women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,30,B - Final ... (Women 400 Yard IM),women,400 IM,B,yes,,finalize+open_event,,women:400 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,30,Women 400 Yard IM,women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,31,Preliminaries ... (Women 400 Yard IM),women,400 IM,unknown,yes,,finalize+open_event,,women:400 IM,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,39,Men 50 Yard Freestyle,men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,40,B - Final ... (Men 50 Yard Freestyle),men,50 Free,B,yes,,finalize+open_event,,men:50 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,40,Men 50 Yard Freestyle,men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,41,Preliminaries ... (Men 50 Yard Freestyle),men,50 Free,unknown,yes,,finalize+open_event,,men:50 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,41,Men 100 Yard Freestyle,men,100 Free,unknown,yes,,finalize+open_event,,men:100 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,42,Men 100 Yard Freestyle,men,100 Free,unknown,yes,,finalize+open_event,,men:100 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,43,Preliminaries ... (Men 100 Yard Freestyle),men,100 Free,unknown,yes,,finalize+open_event,,men:100 Free,session=finals
cciw_2026,CCIW,CCIW_2026_Final_Results.pdf,43,Men 200 Yard Freestyle,men,200 Free,unknown,yes,,finalize+open_event,,men:200 Free,session=finals
